FullName,Price,Volume,Type,Country
Mount Eden Pinot Noir,599,750,Rött vin,USA
Domaine Eden Pinot Noir,369,750,Rött vin,USA
Mount Eden Chardonnay,599,750,Vitt vin,USA
Marqués de Arienzo Reserva,129,750,Rött vin,Spanien
Dorato Vino Passito Dolce,139,500,Vitt vin,Italien
Kaapzicht Bin 3 Merlot Cabernet Sauvignon,144,750,Rött vin,Sydafrika
Ahle Påsköl,32.8,500,Öl,Sverige
Sunrise Merlot,65,750,Rött vin,Chile
Maculan Torcolato,244,375,Vitt vin,Italien
Alexandre Bonnet Grande Réserve Brut,179,375,Mousserande vin,Frankrike
Santa Helena Varietal Cabernet Sauvignon,56,750,Rött vin,Chile
Morellino di Scansano,159,750,Rött vin,Italien
Raimat Abadia Cabernet Sauvignon Tempranillo,85,750,Rött vin,Spanien
Monsenese Riserva,209,750,Rött vin,Italien
Dessimis Pinot Grigio,295,750,Vitt vin,Italien
Ciampagnis Vieris Chardonnay,254,750,Vitt vin,Italien
Vieris Sauvignon Vie di Romans,274,750,Vitt vin,Italien
Kaapzicht Estate Red Cabernet Sauvignon Shiraz,122,750,Rött vin,Sydafrika
Spezieri Col d'Orcia,129,750,Rött vin,Italien
Rufus Stone Shiraz,214,750,Rött vin,Australien
Pierre Sparr Pinot Gris Réserve,109,750,Vitt vin,Frankrike
Perica Oro Reserva Especial,399,750,Rött vin,Spanien
Orange Muscat and Flora Late Harvested,109,375,Vitt vin,Australien
Foot of Africa Shiraz,79,750,Rött vin,Sydafrika
Wachenheimer Riesling Trocken,159,750,Vitt vin,Tyskland
Jean-Pierre Moueix Saint-Emilion,199,750,Rött vin,Frankrike
Les Terrasses,319,750,Rött vin,Spanien
Tommasi Poggio al Tufo Rompicollo,179,750,Rött vin,Italien
Campo Viejo Crianza,79,750,Rött vin,Spanien
Pacherenc du Vic Bilh Cuvée Marie,236,500,Vitt vin,Frankrike
Moschofilero Boutari,129,750,Vitt vin,Grekland
Elvis The King Cabernet Sauvignon,109,750,Rött vin,USA
Jacob's Creek Chardonnay Pinot Noir Brut Cuvée,89,750,Mousserande vin,Australien
Clan MacGregor,219,700,Whisky,Storbritannien
Cameleon Selection Malbec,89,750,Rött vin,Argentina
Meerlust Rubicon,249,750,Rött vin,Sydafrika
Nederburg Noble Late Harvest,89,375,Vitt vin,Sydafrika
Saint Clair Pinot Noir,129,750,Rött vin,Nya Zeeland
Arran Single Malt 10 Years,479,700,Whisky,Storbritannien
Saint Clair Riesling,102,750,Vitt vin,Nya Zeeland
El Cortejo Sauvignon Blanc,39,375,Vitt vin,Argentina
Zane Valpolicella Classico Superiore Ripasso,179,750,Rött vin,Italien
Yalumba The Y Series Riesling,119,750,Vitt vin,Australien
Pago de Los Capellanes Tinto Reserva,422,750,Rött vin,Spanien
Veuve Clicquot Rosé,499,750,Mousserande vin,Frankrike
Gnarly Head Old Vine Zinfandel,109,750,Rött vin,USA
Gosset Brut Grand Millésime,595,750,Mousserande vin,Frankrike
Wolf Blass Eaglehawk Cabernet Sauvignon,59,750,Rött vin,Australien
Domaine Saint Gayan Côtes du Rhône,124,750,Rött vin,Frankrike
Nicolas Feuillatte Millésimé Blanc de Blancs,319,750,Mousserande vin,Frankrike
Château Mont-Redon Châteauneuf-du-Pape,139,375,Rött vin,Frankrike
Åbro Sigill,11.9,330,Öl,Sverige
Tullamore Dew 12 Years,389,700,Whisky,Irland
Moulin Touchais,469,750,Vitt vin,Frankrike
Glen Moray 15 Years,439,700,Whisky,Storbritannien
Jacob's Creek Organic Chardonnay,47,375,Vitt vin,Australien
Ovilos,247,750,Vitt vin,Grekland
Areti,235,750,Rött vin,Grekland
Vins d'Orrance Chardonnay Cuvee Anaïs,199,750,Vitt vin,Sydafrika
Rotari Rosé,120,750,Mousserande vin,Italien
Monti Garbi Ripasso,119,750,Rött vin,Italien
Delitia Recioto della Valpolicella Classico,100,375,Rött vin,Italien
Prosecco Brut,109,750,Mousserande vin,Italien
Château Pierre-Bise Les Rouannières,233,500,Vitt vin,Frankrike
Château La Grave à Pomerol Trigant de Boisset,599,750,Rött vin,Frankrike
Palmer & Co Brut Rosé,339,750,Mousserande vin,Frankrike
Amazone de Palmer Brut,899,750,Mousserande vin,Frankrike
Comte de M,399,750,Rött vin,Libanon
Dr L Riesling,89,750,Vitt vin,Tyskland
Masi Masianco Pinot Grigio Verduzzo,99,750,Vitt vin,Italien
Albariño Mar de Ons,124,750,Vitt vin,Spanien
Neethlingshof Chardonnay,109,750,Vitt vin,Sydafrika
Sotholmen Stout,28.2,500,Öl,Sverige
Indianviken Pale Ale,31.4,500,Öl,Sverige
Ahlafors Ljusa,25,500,Öl,Sverige
Zlatopramen Half n' Half,17.9,500,Öl,Tjeckien
The Macallan 12 Years,519,700,Whisky,Storbritannien
Gazela,55,750,Vitt vin,Portugal
Oppigårds Golden Ale,18.9,330,Öl,Sverige
Islay Mist de Luxe,262,700,Whisky,Storbritannien
Pinot Gris Premium Réserve,99,750,Vitt vin,Frankrike
Le Tense Sassella,159,750,Rött vin,Italien
Relax Riesling,62,750,Vitt vin,Tyskland
Chapel Hill Rhine Riesling Sauvignon Blanc,59,750,Vitt vin,Ungern
Masi Modello delle Venezie,79,750,Rött vin,Italien
Spy Valley Pinot Noir,214,750,Rött vin,Nya Zeeland
Diebolt-Vallois Tradition,299,750,Mousserande vin,Frankrike
Barbera d'Alba,229,750,Rött vin,Italien
Bidoli Pinot Grigio,120,750,Vitt vin,Italien
Michele Chiarlo Gavi di Gavi,169,750,Vitt vin,Italien
Laurent-Perrier Ultra Brut,499,750,Mousserande vin,Frankrike
Diebolt-Vallois Blanc de Blancs,369,750,Mousserande vin,Frankrike
Masi Campofiorin,67,375,Rött vin,Italien
Efes Pilsener,16.9,500,Öl,Turkiet
Pulteney Provenance 8 Years,828,700,Whisky,Storbritannien
Château Latour,11897,750,Rött vin,Frankrike
Le Bonheur Chardonnay,119,750,Vitt vin,Sydafrika
Cruzcampo,15.9,330,Öl,Spanien
Nemea Boutari,114,750,Rött vin,Grekland
KWV Cabernet Sauvignon,89,750,Rött vin,Sydafrika
Couvent des Jacobins Bourgogne Blanc,149,750,Vitt vin,Frankrike
Pickla Pils,30.1,500,Öl,Sverige
Crémant de Bourgogne Perle d'Ivoire Blanc de Blancs Brut,169,750,Mousserande vin,Frankrike
Yarden Chardonnay,159,750,Vitt vin,Övriga ursprung
Château Haut-Brion,8327,750,Rött vin,Frankrike
Château La Mission-Haut-Brion,5649,750,Rött vin,Frankrike
Château Pech-Latt,109,750,Rött vin,Frankrike
Casillero del Diablo Cabernet Sauvignon,79,750,Rött vin,Chile
Château Cheval Blanc,10112,750,Rött vin,Frankrike
Baron Trenck,22.9,500,Öl,Tjeckien
Château d'Yquem,3792,375,Vitt vin,Frankrike
Il Monello,135,750,Rött vin,Italien
Noppe Brut,299,750,Mousserande vin,Frankrike
Château Bellevue,92,750,Rött vin,Frankrike
Barbera d'Asti Ca' Bianca,109,750,Rött vin,Italien
Charlotte Perrelli Héros Blanc,109,750,Vitt vin,Frankrike
Charlotte Perrelli Héros Rouge,109,750,Rött vin,Frankrike
Domaine Piquemal Pygmalion,205,750,Rött vin,Frankrike
Los Frailes 1771 Monastrell,299,750,Rött vin,Spanien
Clos Henri Petit Clos Sauvignon Blanc,139,750,Vitt vin,Nya Zeeland
Retsina Malamatina,60,500,Vitt vin,Grekland
Coppersmith's New England IPA,22.5,330,Öl,Sverige
Pierre Moncuit Rosé Grand Cru Brut,485,750,Mousserande vin,Frankrike
Viejas Tinajas Cinsault,219,750,Rött vin,Chile
Foot of Africa Cabernet Sauvignon Reserve,79,750,Rött vin,Sydafrika
MOMO Pinot noir,209,750,Rött vin,Nya Zeeland
Pousio Escolha Tinto,124,750,Rött vin,Portugal
Pousio Reserva Tinto,171,750,Rött vin,Portugal
Pousio Escolha Branco,124,750,Vitt vin,Portugal
Pousio Reserva Branco,171,750,Vitt vin,Portugal
Marmelar Tinto,428,750,Rött vin,Portugal
Glenrothes Orange and Gooseberry Harvest,1278,700,Whisky,Storbritannien
Sister's Run Old Testament Cabernet Sauvignon,89,750,Rött vin,Australien
Trivento Golden Reserve Cabernet Sauvignon,119,750,Rött vin,Argentina
Mantra Pinot Noir,109,750,Rött vin,Argentina
Yalumba The Y Series Shiraz Viognier,119,750,Rött vin,Australien
Les Folies de La Marquetterie,539,750,Mousserande vin,Frankrike
Campos de Luz,59,750,Vitt vin,Spanien
San Mianitello Agrisole,112,750,Rött vin,Italien
Mafefa Bianco,114,750,Vitt vin,Italien
Mafefa Rosso,153,750,Rött vin,Italien
Yakima Chardonnay Viognier,79,750,Vitt vin,USA
Koblenzer Kellerbier,19.9,500,Öl,Tyskland
Mountain Brews Organic Lager,14.9,330,Öl,Österrike
Aquarius Marsanne Viognier,100,750,Vitt vin,Australien
Singleton Tailfire,329,700,Whisky,Storbritannien
Invergordon Spiced Peach Cobbler Single Grain Whisky,1299,700,Whisky,Storbritannien
Bourgogne Pinot Noir Châteaux de Citeaux,169,750,Rött vin,Frankrike
Bourgogne Chardonnay Château de Citeaux,169,750,Vitt vin,Frankrike
Nebbiolo d'Alba Baluma Diego Conterno,179,750,Rött vin,Italien
Hugel Riesling Classic,179,750,Vitt vin,Frankrike
InVita Alella,115,750,Vitt vin,Spanien
Alan de Val Mencia,179,750,Rött vin,Spanien
Pierre Moncuit Vieille Vigne Cuvée Nicole Moncuit Brut BLanc de Blanc,947,750,Mousserande vin,Frankrike
Cazals Claude Le Clos Grand Cru Extra Brut,997,750,Mousserande vin,Frankrike
L'apical Sumoll,239,750,Rött vin,Spanien
Côtes du Roussillon Villages Hecht & Bannier,167,750,Rött vin,Frankrike
Aux Bêtises,219,750,Vitt vin,Frankrike
Tabali Vetas Blancas Riesling Reserva Especial,104,750,Vitt vin,Chile
Portia Crianza,169,750,Rött vin,Spanien
Pierre Gimonnet Oenophile Extra Brut Premier Cru,400,750,Mousserande vin,Frankrike
Veuve Clicquot La Grande Dame Rosé,2790,750,Mousserande vin,Frankrike
Bouchard Aîné Pinot Noir,85,750,Rött vin,Frankrike
Bouchard Aîné Chardonnay,79,750,Vitt vin,Frankrike
Henriot Blanc de Blancs,529,750,Mousserande vin,Frankrike
Chablis,189,750,Vitt vin,Frankrike
Chassagne-Montrachet Joseph Drouhin,549,750,Vitt vin,Frankrike
Bowmore 12 Years,199,350,Whisky,Storbritannien
Jim Beam Double Oak,349,700,Whisky,USA
Allende Finca Allende,169,750,Rött vin,Spanien
Licis Epicure Wines,179,750,Rött vin,Spanien
Casaloste Chianti Classico,169,750,Rött vin,Italien
Moncaro Organic Verdicchio Spumante,79,750,Mousserande vin,Italien
Sant 'Ilarione Magliocco,89,750,Rött vin,Italien
Prosecco la Robínía Extra Dry,89,750,Mousserande vin,Italien
Deutz Brut Classic,415,750,Mousserande vin,Frankrike
Roccamozzi Chianti Governo,99,750,Rött vin,Italien
Couvreur Blanc d Blancs Brut,399,750,Mousserande vin,Frankrike
Couvreur Blanc de Noirs Brut,400,750,Mousserande vin,Frankrike
Le Page Vignelaure Rouge,129,750,Rött vin,Frankrike
Le Page Vignelaure Blanc,129,750,Vitt vin,Frankrike
Vignelaure Blanc,199,750,Vitt vin,Frankrike
Brouilly Vieilles Vignes,252,750,Rött vin,Frankrike
Fleurie Vieilles Vignes,252,750,Rött vin,Frankrike
Couvreur Brut Rosé,399,750,Mousserande vin,Frankrike
Clos des Vins d'Amour 1+1=3,149,750,Rött vin,Frankrike
Claude Cazal Cuvée Rosé Grand Cru Brut,485,750,Mousserande vin,Frankrike
Alain Couvreur L'ambre d'opale Brut,399,750,Mousserande vin,Frankrike
Glen Grant 10 Years,359,700,Whisky,Storbritannien
Reyneke Natural Wine Chenin Blanc,599,750,Vitt vin,Sydafrika
Château Beaucastel Blanc Famille Perrin,679,750,Vitt vin,Frankrike
Crémant de Bourgogne Millésimé Rosé,179,750,Mousserande vin,Frankrike
Rémi Couvreur Millésime Brut,495,750,Mousserande vin,Frankrike
David Couvreur Brut Blanc de Blancs,695,750,Mousserande vin,Frankrike
Legado del Moncayo Garnacha,109,750,Rött vin,Spanien
Legado del Moncayo Garnacha Blanca,119,750,Vitt vin,Spanien
Legado de Moncayo Garnacha Montaña,125,750,Rött vin,Spanien
Finca la Mata,185,750,Rött vin,Spanien
Glen Spey HL13307 25 Years,1458,700,Whisky,Storbritannien
Peter Lehmann Mentor,329,750,Rött vin,Australien
Château La-Croix-Bouey,237,750,Vitt vin,Frankrike
MontGras Reserva Cabernet Sauvignon,99,750,Rött vin,Chile
Domaine Biblia Chora White,164,750,Vitt vin,Grekland
Perrier Jouët Grand Brut,415,750,Mousserande vin,Frankrike
JM Gobillard & Fils Brut Tradition,258,750,Mousserande vin,Frankrike
JM Gobillard & Fils Cuvée Prestige Brut,355,750,Mousserande vin,Frankrike
JM Gobillard & Fils Grande Réserve Brut Premier Cru,290,750,Mousserande vin,Frankrike
Masi Brolo Campofiorin Oro,209,750,Rött vin,Italien
il Conte Montepulciano d'Abruzzo,69,750,Rött vin,Italien
Valle Reale Montepulciano d'Abruzzo,99,750,Rött vin,Italien
Domìni Veneti Recioto della Valpolicella Classico,159,375,Rött vin,Italien
Cloudy Bay Sauvignon Blanc,265,750,Vitt vin,Nya Zeeland
Cape Mentelle Shiraz,259,750,Rött vin,Australien
Terrazas de los Andes Malbec,165,750,Rött vin,Argentina
Terrazas Single Vineyard Malbec,379,750,Rött vin,Argentina
Terrazas de los Andes Reserva Cabernet Sauvignon,165,750,Rött vin,Argentina
Terrazas de los Andes Reserva Chardonnay,165,750,Vitt vin,Argentina
Corton Grand Cru Monopole Clos des Meix,499,750,Rött vin,Frankrike
Nipozzano Chianti Rúfina Riserva,139,750,Rött vin,Italien
Les Fleurs Sauvages Carignan Vieilles Vignes,89,750,Rött vin,Frankrike
Crasto Reserva Quinta do Crasto,261,750,Rött vin,Portugal
Barolo Diego Conterno,269,750,Rött vin,Italien
Barolo Ginestra Diego Conterno,359,750,Rött vin,Italien
Laphroaig HL 13277 16 Years,2249,700,Whisky,Storbritannien
Linkwood Hepburn's Choice 10 Years,739,700,Whisky,Storbritannien
Morlach Hepburn's Choice 7 Years,739,700,Whisky,Storbritannien
Tamdhu Hepburn's Choice 9 Years,719,700,Whisky,Storbritannien
Tobermory HL13190 20 Years,1238,700,Whisky,Storbritannien
Loimer Loiserberg Grüner Veltliner,159,750,Vitt vin,Österrike
Bellingham Ancient Earth Chenin Blanc,82,750,Vitt vin,Sydafrika
Catena Chardonnay,129,750,Vitt vin,Argentina
Museum Real Reserva,184,750,Rött vin,Spanien
The Balvenie Doublewood 12 Years,469,700,Whisky,Storbritannien
Bedarö Bitter,28.8,500,Öl,Sverige
Greco di Tufo Mastroberardino,179,750,Vitt vin,Italien
Pouilly-Fuissé Domaine Jules Desjourneys,379,750,Vitt vin,Frankrike
Klein Constantia Riesling,249,750,Vitt vin,Sydafrika
Schloss Gobelsburg Steinsetz Grüner Veltliner Schloss Gobelsburg,169,750,Vitt vin,Österrike
Benrinnes HL13272 19 Years,1158,700,Whisky,Storbritannien
Caol Ila HL13334 7 Years,969,700,Whisky,Storbritannien
Glengoyne HL13266 21 Years,1268,700,Whisky,Storbritannien
Caol Ila HL13267 7Years,969,700,Whisky,Storbritannien
Alban Patrina Syrah,799,750,Rött vin,USA
Schloss Gobelsburg Lamm Erste Lage Grüner Veltline Schloss Gobelsburg,299,750,Vitt vin,Österrike
Fay Cabernet Sauvignon Stag's Leap Wine Cellars,1250,750,Rött vin,USA
Lobita Loca Sauvignon Blanc Verdejo,69,750,Vitt vin,Spanien
Pouilly-Vinzelles Les Longeays Domaine Jules Desjourneys,349,750,Vitt vin,Frankrike
Linkwood HL13269 19 Years,1169,700,Whisky,Storbritannien
Miltonduff HL13271 21 Years,1279,700,Whisky,Storbritannien
Laphroaig HL13276 16 Years,1989,700,Whisky,Storbritannien
Failla Pinot Noir Occidental Ridge Vineyard,699,750,Rött vin,USA
Kaltenberg Oktoberfest,19.5,500,Öl,Sverige
Alban Estate Viogner,649,750,Vitt vin,USA
Remmarlöv The Oktoberfest Organic Lager,21.4,330,Öl,Sverige
Leth Grüner Veltliner,85,750,Vitt vin,Österrike
Gosset Grand Rosé Brut,499,750,Mousserande vin,Frankrike
Bourgogne Hautes Côtes de Nuits Les Dames de Vergy,149,750,Rött vin,Frankrike
Château Belgrave,389,750,Rött vin,Frankrike
Chimay vit,30.9,330,Öl,Belgien
Leclerc Briant Les Crayères Premier Cru,329,750,Mousserande vin,Frankrike
Canaletto Zinfandel,79,750,Rött vin,Italien
Cape Mentelle Semillon Sauvignon Blanc,170,750,Vitt vin,Australien
1664 Blanc,16.9,330,Öl,Internationellt märke
Petit Chablis Isabelle et Denis Pommier,179,750,Vitt vin,Frankrike
Teeling 33 Years Old Vintage Reserve Collection,34000,700,Whisky,Irland
Teeling 24 Years Old Vintage Reserve Collection,3599,700,Whisky,Irland
Saint Clair Vicar's Choice Barrel Fermented chardonnay,59,375,Vitt vin,Nya Zeeland
Esterlin Brut Éclat,323,750,Mousserande vin,Frankrike
Clotilde Davenne Crémant de Bourgogne Rosé,185,750,Mousserande vin,Frankrike
Lynx Black Label Petite Sirah,109,750,Rött vin,USA
Glen Grant The Maltman Sherry Cask 109385 21 Years,1448,700,Whisky,Storbritannien
Chablis Premier Cru Côte de Léchet,279,750,Vitt vin,Frankrike
Ferrari Organic,165,750,Mousserande vin,Italien
Arcobräu Festbier,22.5,500,Öl,Tyskland
Claude Cazals La Chapelle du Clos Brut Blanc de Blanc Grand Cru,893,750,Mousserande vin,Frankrike
Campo Eliseo,299,750,Vitt vin,Spanien
Künstler Hochheimer Reichestal Spätburgunder Grosses Gewächs,499,750,Rött vin,Tyskland
Künstler Rüdesheim Berg Rottland Riesling Grosses Gewächs,369,750,Vitt vin,Tyskland
The Glenlivet Archive 21 Years,1349,700,Whisky,Storbritannien
The Macallan Fine Oak 10 Years,399,700,Whisky,Storbritannien
Liberty Ale,24,355,Öl,USA
Château Bouscassé,149,750,Rött vin,Frankrike
Stoneleigh Riesling,99,750,Vitt vin,Nya Zeeland
Pouilly-Fumé Les Deux Cailloux,159,750,Vitt vin,Frankrike
La Trappe Tripel,27.9,330,Öl,Nederländerna
Allesverloren Touriga Naçional,135,750,Rött vin,Sydafrika
Kloster Eberbach Riesling Spätlese,129,750,Vitt vin,Tyskland
The Famous Grouse Smoky Black,299,700,Whisky,Storbritannien
Charles de Fère Cuvée Jean-Louise Blanc de Blancs Brut,75,750,Mousserande vin,Frankrike
Bourgogne Blanc Jurassique J M Brocard,113,750,Vitt vin,Frankrike
Rocca Guicciarda Riserva,155,750,Rött vin,Italien
Puligny-Montrachet Premier Cru La Garenne,679,750,Vitt vin,Frankrike
Casa Lapostolle Cuvée Alexandre Cabernet Sauvignon,230,750,Rött vin,Chile
Casa Lapostolle Cuvée Alexandre Chardonnay,219,750,Vitt vin,Chile
Casa Lapostolle Cabernet Sauvignon,138,750,Rött vin,Chile
Lindemans Bin 50 Shiraz,77,750,Rött vin,Australien
Ruinart Rosé Brut,619,750,Mousserande vin,Frankrike
Hofbräu München Schwarze Weisse,22.9,500,Öl,Tyskland
Saint-Joseph Cuvée André Péalat,319,750,Rött vin,Frankrike
Campo Alto Ripasso,189,750,Rött vin,Italien
Oremus Toakji Aszú 5 Puttonyos,479,500,Vitt vin,Ungern
Inycon Shiraz,79,750,Rött vin,Italien
Springfield Estate Life from Stone Sauvignon Blanc,162,750,Vitt vin,Sydafrika
Glen Grant 11 Years,939,700,Whisky,Storbritannien
Rawson's Retreat Shiraz Cabernet,49,375,Rött vin,Australien
Künstler Hochheim Hölle Riesling Grosses Gewächs,399,750,Vitt vin,Tyskland
Künstler Kostheim Weiss Erd Riesling Grosses Gewächs,289,750,Vitt vin,Tyskland
Künstler Hochheimer Herrnberg Erste Lage Riesling Trocken,169,750,Vitt vin,Tyskland
Bernard Pertois Reserve Brut Grand Cru,337,750,Mousserande vin,Frankrike
Bernard Pertois Tradition Brut Grand Cru,299,750,Mousserande vin,Frankrike
Palazzo Maffei Amarone,259,750,Rött vin,Italien
Xinomavro,199,750,Rött vin,Grekland
Lyrarakis Assyrtiko Voila,149,750,Vitt vin,Grekland
Carignan en Famille Carignan,129,750,Rött vin,Frankrike
Hecht & Bannier Syrah Grenache Carignan,118,750,Rött vin,Frankrike
Warehouse Edition Skogslagret,899,500,Whisky,Sverige
Warehouse Edition Hemliga Lagret,899,500,Whisky,Sverige
San Polino Rosso di Montalcino,249,750,Rött vin,Italien
San Polino Brunello di Montalcino,499,750,Rött vin,Italien
The Stump Jump White,99,750,Vitt vin,Australien
Tahbilk Shiraz,165,750,Rött vin,Australien
Viña Maipo Carmenère,59,750,Rött vin,Chile
Château la Tour de By,189,750,Rött vin,Frankrike
Cutty Sark,249,700,Whisky,Storbritannien
Delas Côtes-du-Ventoux,89,750,Rött vin,Frankrike
Château Labadie,139,750,Rött vin,Frankrike
Mandolás Furmint Dry,179,750,Vitt vin,Ungern
Smokehead,459,700,Whisky,Storbritannien
Simonsig Chardonnay,91,750,Vitt vin,Sydafrika
Jose Michel Pinot Meunier Brut,299,750,Mousserande vin,Frankrike
Penfolds Koonunga Hill Shiraz Cabernet,59,375,Rött vin,Australien
Lynmar Russian River Pinot Noir,485,750,Rött vin,USA
Rocca di Montemassi Vermentino,104,750,Vitt vin,Italien
Sunrise Chardonnay,65,750,Vitt vin,Chile
No Ordinary 16 Years,1095,700,Whisky,Storbritannien
Pago de Los Capellanes Tinto Crianza,268,750,Rött vin,Spanien
Domaine Gerovassiliou Syrah,279,750,Rött vin,Grekland
Maculan Fratta,554,750,Rött vin,Italien
Tignanello,699,750,Rött vin,Italien
Alpha Estate,227,750,Rött vin,Grekland
Maculan Ferrata,290,750,Vitt vin,Italien
Château Julia Merlot,235,750,Rött vin,Grekland
Claudio Rosso Sicilia,69,750,Rött vin,Italien
Claudio Bianco Sicilia,69,750,Vitt vin,Italien
Boutari Syrah,154,750,Rött vin,Grekland
Quinta de Chocapalha Red Wine,129,750,Rött vin,Portugal
Markus Molitor Riesling Trocken,169,750,Vitt vin,Tyskland
Rotes Tor Grüner Veltliner Federspiel,264,750,Vitt vin,Österrike
Tyrrell's Rufus Stone Shiraz,230,750,Rött vin,Australien
Kaapzicht Shiraz,164,750,Rött vin,Sydafrika
Maculan Dindarello,160,375,Vitt vin,Italien
Domìni Veneti Vigneti di Jago,525,750,Rött vin,Italien
Domìni Veneti Vigneti di Torbe Ripasso,169,750,Rött vin,Italien
Lafôa Cabernet Sauvignon,609,750,Rött vin,Italien
Lafôa Sauvignon,362,750,Vitt vin,Italien
Pago de Los Capellanes Joven Roble,186,750,Rött vin,Spanien
Kilbeggan,309,700,Whisky,Irland
Chianti Classico Riserva Beni Duilio,139,750,Rött vin,Italien
La Montesa,169,750,Rött vin,Spanien
Glenfiddich Ancient Reserve 18 Years,829,700,Whisky,Storbritannien
Bouché Cuvée Réservée Brut,295,750,Mousserande vin,Frankrike
Domaine Gerovassiliou Fumé Sauvignon Blanc,214,750,Vitt vin,Grekland
The Footbolt Shiraz,159,750,Rött vin,Australien
Collet Brut Rosé,332,750,Mousserande vin,Frankrike
Collet Brut Grand Art,322,750,Mousserande vin,Frankrike
RH Coutier Brut,318,750,Mousserande vin,Frankrike
Zöbing Riesling,209,750,Vitt vin,Österrike
Château Jolys Famille Latrille,99,750,Vitt vin,Frankrike
Kåtöl Modern Lager,26.9,330,Öl,Sverige
Camino de Navaherreros Bodegas Bernabeleva,119,750,Rött vin,Spanien
Bourgogne Les Murelles Domaine Roux,149,750,Vitt vin,Frankrike
Dorivm Reserva Seleccion de la Familia,229,750,Rött vin,Spanien
Mulderbosch Chenin Blanc Single Vineyard Block W,219,750,Vitt vin,Sydafrika
Grängesberg Mellanöl Original,10.9,330,Öl,Sverige
Maxale Appassimento,99,750,Rött vin,Italien
Audace,208,750,Rött vin,Frankrike
Bernard Gluten Free,26.9,500,Öl,Tjeckien
Blue Nun Sparkling 24K Gold Edition Dry,89,750,Mousserande vin,Tyskland
Blanc de Blancs Cuvée Carl-Otto Brut,120,750,Mousserande vin,Frankrike
Cremant de Bourgogne Cuvée Carl-Otto,139,750,Mousserande vin,Frankrike
Penfolds Thomas Hyland Chardonnay,109,750,Vitt vin,Australien
Cape Mentelle Cabernet Merlot,221,750,Rött vin,Australien
Château Gravas,349,750,Vitt vin,Frankrike
Oremus Eszencia,2399,375,Vitt vin,Ungern
Victoria La Vita Bella,99,750,Vitt vin,Italien
Côte de Nuis-Villages Domaine des Tilleuls,349,750,Rött vin,Frankrike
Raupo Creek Pinot Noir,489,750,Rött vin,Nya Zeeland
Brunelli Campo del Maestro,264,750,Rött vin,Italien
Brunello di Montalcino Il Marroneto,590,750,Rött vin,Italien
Brunello di Montalcino Madonna delle Grazie,1187,750,Rött vin,Italien
Brunello di Montalcino Val di Suga,259,750,Rött vin,Italien
Primátor October Festive Lager,18.9,500,Öl,Tjeckien
Weihenstephaner Festbier,22.5,500,Öl,Tyskland
Secastilla,202,750,Rött vin,Spanien
La Miranda de Secastilla,99,750,Rött vin,Spanien
Landsort Lager,29.3,500,Öl,Sverige
Viñas del Vero Gewürztraminer Colección,89,750,Vitt vin,Spanien
Leth Grüner Veltliner Brunnthal,139,750,Vitt vin,Österrike
Rosso di Montalcino Il Marroneto,348,750,Rött vin,Italien
Trapan Terra Mare,215,750,Rött vin,Kroatien
Louis Jadot Coteaux Bourguignons,119,750,Rött vin,Frankrike
Eric Rodez Ambonnay Blanc de Noirs grand Cru Brut,529,750,Mousserande vin,Frankrike
Eric Rodez Ambonnay Rosé Grand Cru Brut,499,750,Mousserande vin,Frankrike
Weingut Julius Silvaner Trocken,139,750,Vitt vin,Tyskland
Weingut Julius Goldmuskateller,169,750,Vitt vin,Tyskland
Weingut Julius Sauvignon Blanc Trocken,159,750,Vitt vin,Tyskland
Mala Nevina,225,750,Vitt vin,Kroatien
Saints Hills Dingac,389,750,Rött vin,Kroatien
Wynns The Siding Cabernet Sauvignon,139,750,Rött vin,Australien
Warehouse Edition Smögenlagret,899,500,Whisky,Sverige
Moment Ledin,1198,700,Whisky,Sverige
Van Ardi Areni Reserve,271,750,Rött vin,Armenien
Van Ardi Syrah Reserve,261,750,Rött vin,Armenien
Di Capo Gavi di Gavi,129,750,Vitt vin,Italien
Bröderna Bommen Syster VERA,30,330,Öl,Sverige
Torsebro Vita,170,500,Vitt vin,Sverige
HMB Custom IPA Hussborg MicroBrewery,27.1,330,Öl,Sverige
Torsebro Röda,170,500,Rött vin,Sverige
Anchor Steam Beer,22.9,355,Öl,USA
De Bortoli Gewürztraminer Riesling,77,750,Vitt vin,Australien
Graham Beck Blanc de Blancs Brut,159,750,Mousserande vin,Sydafrika
Kevin Arnold Shiraz,215,750,Rött vin,Sydafrika
Ott Am Berg Grüner Veltliner Trocken,169,750,Vitt vin,Österrike
Clos de los Siete,219,750,Rött vin,Argentina
HMB Custom Pale Ale Hussborg MicroBrewery,25.1,330,Öl,Sverige
HMB Lager Edition Hussborg MicroBrewery,25.2,330,Öl,Sverige
Gran Bakgårdens Lilla Pikobryggeri,36.9,330,Öl,Sverige
Möllys Goes Tropicana Tropiska Frukter Saison,36.9,330,Öl,Sverige
Champagne de Castelnau Millésime Brut,429,750,Mousserande vin,Frankrike
Togouchi 15 Years,2198,700,Whisky,Japan
Togouchi 9 Years,1029,700,Whisky,Japan
Estate Argyros Vinsa'nto,287,500,Vitt vin,Grekland
Arilds Vingård Solaris,149,750,Vitt vin,Sverige
Hobo With A Beergun,30.9,330,Öl,Sverige
Svensk Lager Sibbetorps Gård,29.5,330,Öl,Sverige
